"ano","regiao","uf","municipio","ef_LP5","ef_LP9","ef_MT5","ef_MT9","ef_abandono"
"2015","Nordeste","PI","2207603",0.731461837621716,0.870658086608838,0.793855797394036,0.948022039490357,0.414209397191622
"2013","Nordeste","PI","2207702",0.685807436233899,0.97025729369187,0.751155704539215,0.972717275084702,0.291037193160227
"2015","Nordeste","PI","2207702",0.913041164966523,0.974913518305603,0.919831973354719,0.974688693273983,0.271710320354469
"2013","Nordeste","PI","2207751",0.588337601157852,0.952863494232591,0.660755410413792,0.961927869903331,0.0868302189806486
"2015","Nordeste","PI","2207751",0.810775050030361,0.927877324147217,0.829856407932136,0.95692787093251,0.0634997767602812
"2013","Nordeste","PI","2207777",0.623558859043053,0.948623790247114,0.755558728891011,0.967607435424447,0.678028176124002
"2015","Nordeste","PI","2207777",0.791220442077531,0.915329069268462,0.875034088040787,0.963565736820262,0.308450713119272
"2013","Nordeste","PI","2207801",0.563440951135558,0.899017720304299,0.62633841844361,0.956608984322602,0.148260791943441
"2015","Nordeste","PI","2207801",0.855019425435595,0.951274261719779,0.896000370242176,0.969180466057421,0.271546274671661
"2013","Nordeste","PI","2207850",0.528216084643951,0.883596184630492,0.592477062615379,0.952287643055367,0.120579980974244
"2015","Nordeste","PI","2207850",0.828119591832139,0.932923963155687,0.819071550589999,0.949474616938284,0.269286013888841
"2013","Nordeste","PI","2207900",0.609700161908187,0.965722284679984,0.680446561267113,0.971080307634762,0.495282970759353
"2015","Nordeste","PI","2207900",0.881185307112439,0.968605153423021,0.902022519049367,0.973442673937573,0.385330246476977
"2013","Nordeste","PI","2207934",0.637836895732753,0.937427840104969,0.662355910672679,0.954955389955163,0.564467688464377
"2015","Nordeste","PI","2207934",0.786743256800449,0.91110933941568,0.855379264107222,0.961401439538351,0.57486319879012
"2013","Nordeste","PI","2207959",0.584062653547184,0.919008218589854,0.650335171280003,0.948662319937289,0.501515101271349
"2015","Nordeste","PI","2207959",0.813162847916445,0.925329598485969,0.864286048885691,0.960820070959947,0.288647137986145
"2013","Nordeste","PI","2208007",0.661995708913112,0.950922814266551,0.737566523614648,0.970052209192811,0.283785418189176
"2015","Nordeste","PI","2208007",0.886898203790081,0.969041222620732,0.916637266162466,0.974028846728726,0.318629274681187
"2013","Nordeste","PI","2208106",0.545534183210352,0.902026294023502,0.600171055239322,0.951959850301572,0.213265314564491
"2015","Nordeste","PI","2208106",0.820704669518726,0.924247322194347,0.888387935516794,0.965672642202477,0.0996604784639559
"2013","Nordeste","PI","2208205",0.645462538388402,0.9360576515549,0.706064113294731,0.961511592603576,0.418101270789937
"2015","Nordeste","PI","2208205",0.837218419913541,0.945347572403039,0.892102352889207,0.968197381579993,0.458380482024492
"2013","Nordeste","PI","2208304",0.678132173697951,0.967362221578597,0.748596187826631,0.97135862570868,0.445058707679386
"2015","Nordeste","PI","2208304",0.913460252873775,0.97229688206384,0.92070673861492,0.971961948713133,0.405081736054148
"2013","Nordeste","PI","2208403",0.700142369351464,0.975244181339696,0.774131877889193,0.975010490706264,0.824494777508898
"2015","Nordeste","PI","2208403",0.922796079077054,0.975981440563817,0.93811620062098,0.976997560776546,0.761112184856373
"2013","Nordeste","PI","2208502",0.622208771225999,0.963370755961556,0.689638829550895,0.968506599692762,0.361443523307869
"2013","Nordeste","PI","2208551",0.615716055852023,0.977371805247677,0.713308397722684,0.967957861388962,0.175438845341954
"2015","Nordeste","PI","2208551",0.869530240696322,0.956545713990266,0.89227382448675,0.965117690071782,0.521686867908507
"2013","Nordeste","PI","2208650",0.594639372634746,0.892204891826862,0.674458638336092,0.949650312468218,0.411810466378105
"2015","Nordeste","PI","2208650",0.836531980050644,0.936552644999494,0.890884338341329,0.965333815522392,0.293000908408995
"2013","Nordeste","PI","2208700",0.604494452623039,0.937097553949595,0.688734768048068,0.961797376332771,0.342304409333875
"2015","Nordeste","PI","2208700",0.8637246115263,0.958065946310693,0.898828757231918,0.968840682853083,0.23030344944244
"2013","Nordeste","PI","2208809",0.592374301594787,0.947868204849541,0.676441691186903,0.960599978539893,0.32896102234112
"2015","Nordeste","PI","2208809",0.848486615298105,0.951735963135558,0.842359485762008,0.958867971627559,0.376604542385658
"2013","Nordeste","PI","2208858",0.641399000452376,0.902866649031985,0.743645044521322,0.951199728267218,0.114522674228488
"2015","Nordeste","PI","2208858",0.816786668429266,0.941649854799151,0.847895205848526,0.962749580062502,0.415156634485164
"2013","Nordeste","PI","2208874",0.644556614582924,0.882941996217769,0.717785812564123,0.953785111718977,0.451839257184584
"2015","Nordeste","PI","2208874",0.763743932728523,0.899000955233619,0.856647310956332,0.961360527015778,0.544512132275585
"2013","Nordeste","PI","2208908",0.607729363566712,0.95022276042142,0.684224319512139,0.962442665092459,0.286199298631488
"2015","Nordeste","PI","2208908",0.862862678448452,0.961908634888373,0.864821169652979,0.966526400790504,0.525571734083555
"2013","Nordeste","PI","2209005",0.605124552603638,0.932065475766659,0.687142505320643,0.960431575259392,0.217275691426009
"2015","Nordeste","PI","2209005",0.803242872330415,0.923042086651817,0.857530130012887,0.963668442840672,0.533338865009815
"2013","Nordeste","PI","2209104",0.572138891428884,0.926083817982341,0.653715670821528,0.959705240866544,0.187058401208427
"2015","Nordeste","PI","2209104",0.90627270442942,0.962456551400731,0.941115155931014,0.972751461083236,0.332864052110987
"2013","Nordeste","PI","2209153",0.650306383210963,0.965103887966591,0.701523227311572,0.970675414901693,0.776969157974476
"2015","Nordeste","PI","2209153",0.883559822392075,0.967116114086497,0.922840839969654,0.973812224099374,0.533776205761259
"2013","Nordeste","PI","2209203",0.660813115138549,0.975191229060003,0.729567437490458,0.970618222154274,0.275050782944351
"2013","Nordeste","PI","2209302",0.656697028141958,0.927232196075657,0.731429162133627,0.958651744083642,0.672973865616842
"2015","Nordeste","PI","2209302",0.827614101089178,0.938927794004409,0.830673576055893,0.957595280093538,0.659983353566526
"2013","Nordeste","PI","2209351",0.626205182008132,0.944382162836576,0.738522400732175,0.96754761784706,0.473545672991616
"2015","Nordeste","PI","2209351",0.823036863763362,0.933499743040391,0.887883830434155,0.96513865573882,0.371814497465064
"2013","Nordeste","PI","2209377",0.651907912661348,0.894654060961633,0.719325260694652,0.951859339446883,0.667435898547662
"2015","Nordeste","PI","2209401",0.774644303027612,0.885372206558199,0.915296708959649,0.969314779332005,0.330719887065873
"2015","Nordeste","PI","2209450",0.762689664112254,0.889836632113932,0.805757678681232,0.9467368975633,0.791122861342718
"2013","Nordeste","PI","2209500",0.72006502504455,0.92951138156603,0.749170159245119,0.959558859964657,0.181964872026358
"2015","Nordeste","PI","2209500",0.964061207413223,0.9816766359502,0.94218463375296,0.97623272489561,0.647369504678536
"2013","Nordeste","PI","2209559",0.59299586597905,0.915968353349056,0.681934520882991,0.958654280741517,0.531230927541324
"2015","Nordeste","PI","2209559",0.956978979612188,0.979614040616669,0.935702590319908,0.973827220049668,0.548226447421857
"2015","Nordeste","PI","2209609",0.936387252690236,0.977992462897476,0.930248133002745,0.975743242706788,0.417107950900911
"2013","Nordeste","PI","2209658",0.539490846181528,0.862987931092514,0.618673297336231,0.950531141633311,0.29682953839382
"2015","Nordeste","PI","2209658",0.786789092639315,0.90528894552199,0.91431304863036,0.97138116957012,0.227467451451074
"2013","Nordeste","PI","2209708",0.670706435283206,0.975989144235223,0.764132888737518,0.977753993932698,0.482165132203213
"2015","Nordeste","PI","2209708",0.900499065189022,0.972068773180202,0.940449464163983,0.977869988922229,0.451260689074291
"2015","Nordeste","PI","2209757",0.785695940208109,0.912549744953205,0.816804402278682,0.952999215049465,0.296814207244218
"2013","Nordeste","PI","2209807",0.62935544109307,0.90044800749075,0.721416761680971,0.95114635691872,0.31458194488772
"2015","Nordeste","PI","2209807",0.888317509288988,0.965186244830237,0.883693812363482,0.965535619493648,0.316598450581439
"2013","Nordeste","PI","2209856",0.675864210942634,0.958823450719492,0.809200344896539,0.973149756555851,0.663948654187726
"2015","Nordeste","PI","2209856",0.926183852327966,0.972356233527113,0.960809811954601,0.97908110145648,0.351447197205274
"2013","Nordeste","PI","2209872",0.646083455466952,0.947406100529515,0.710524733345513,0.965888071475481,0.470810557478802
"2015","Nordeste","PI","2209872",0.856457389675551,0.95354119278355,0.886897854568375,0.965060144395532,0.241960199532332
"2015","Nordeste","PI","2209906",0.848088125156907,0.938781033530382,0.893446684892967,0.963277606869444,0.440181551315462
"2015","Nordeste","PI","2209955",0.877159319047995,0.960379311109325,0.934801043633776,0.97490370701058,0.176077867559219
"2013","Nordeste","PI","2209971",0.580421711713474,0.94646442953077,0.652790975916229,0.960768262491633,0.250402507109537
"2015","Nordeste","PI","2209971",0.889941726915645,0.964486043016722,0.896107806610256,0.967782819283682,0.36649826950483
"2013","Nordeste","PI","2210003",0.564301325498569,0.904828398617942,0.617712247901012,0.954168220519982,0.327730340186194
"2015","Nordeste","PI","2210003",0.816088864411481,0.934688107330388,0.848490005507656,0.961326450257108,0.425402461438867
"2013","Nordeste","PI","2210052",0.675252223446356,0.97630172516475,0.736028693196429,0.976936279107423,0.414975163069869
"2015","Nordeste","PI","2210052",0.939322890143404,0.97618573072541,0.935310474884574,0.973154441870008,0.31351831433607
"2013","Nordeste","PI","2210102",0.608539163778308,0.95350469016962,0.670646414177011,0.963198854260373,0.323468728086415
"2015","Nordeste","PI","2210102",0.855190378165581,0.953115535747986,0.89337455932083,0.968304610154734,0.393626842809539
"2015","Nordeste","PI","2210201",0.906812673308264,0.965091428404925,0.9240816990572,0.969835590791449,0.178385612570487
"2013","Nordeste","PI","2210300",0.657105300569909,0.959784236174083,0.725805809642018,0.971898318542433,0.247689259377215
"2015","Nordeste","PI","2210300",0.776824832425672,0.90010099500218,0.886910949237472,0.967456746300128,0.349321711296407
"2013","Nordeste","PI","2210359",0.547438560000625,0.851438066973073,0.647805855973142,0.91911462987021,0.517733949743279
"2015","Nordeste","PI","2210359",0.779002340755022,0.898217844688346,0.834815119630855,0.95356554125451,0.138829367216486
"2013","Nordeste","PI","2210391",0.59870535952401,0.917725148092945,0.6707714299086,0.962476564643025,0.383388829494561
"2013","Nordeste","PI","2210409",0.5898808244872,0.952642174289604,0.658604975169719,0.969557645018017,0.833736850676928
"2015","Nordeste","PI","2210409",0.894530698794011,0.970465674224796,0.91362519970912,0.973755345710826,0.697345269272211
"2013","Nordeste","PI","2210508",0.552635410237915,0.926106922325028,0.634541530644777,0.962956992170037,0.337514974597433
"2015","Nordeste","PI","2210508",0.843209277186467,0.944321469810536,0.8763586754488,0.965674511867488,0.254793216045744
"2013","Nordeste","PI","2210607",0.564398235488514,0.909406900697369,0.6330294316644,0.954117738365507,0.22198569269551
"2015","Nordeste","PI","2210607",0.81181845473425,0.931800678275207,0.865125422608806,0.964291563010975,0.275004604846916
"2013","Nordeste","PI","2210623",0.558422407716813,0.926466740590333,0.63653030031875,0.971536293243546,0.368049025503093
"2013","Nordeste","PI","2210631",0.626010578569079,0.880572174641454,0.759974450548756,0.953487706695518,0.362794006359594
"2015","Nordeste","PI","2210631",0.84337471500871,0.950150037833721,0.862637733834484,0.961547050127617,0.5790790767957
"2013","Nordeste","PI","2210656",0.588389448808445,0.942994875209408,0.643367551598399,0.96574455082268,0.532670512368674
"2015","Nordeste","PI","2210656",0.829186462645549,0.942011719531213,0.895003468301887,0.968559817314383,0.311084339093029
"2013","Nordeste","PI","2210706",0.605923491930077,0.942200991442496,0.688419771794317,0.965927737956389,0.254707498439363
"2015","Nordeste","PI","2210706",0.869670201100581,0.95532886205381,0.899237162913315,0.966284125692736,0.228453034797313
"2013","Nordeste","PI","2210805",0.574885816415275,0.918202720115357,0.657899811793762,0.959033678780593,0.13396490883108
"2015","Nordeste","PI","2210805",0.864512989050398,0.950712514487275,0.93779403557359,0.973164139077084,0.310400674531833
"2013","Nordeste","PI","2210938",0.660289511941454,0.930749451546503,0.732579879682092,0.963724582075769,0.440013219369828
"2015","Nordeste","PI","2210938",0.864628499281987,0.953366950349533,0.880753098534029,0.964308710840516,0.319566851159412
"2013","Nordeste","PI","2210953",0.719332150897824,0.969337542446921,0.735988758553532,0.973779268116769,0.60270655585521
"2015","Nordeste","PI","2210953",0.859324639266233,0.951205380485327,0.879415363155077,0.96381465343911,0.582466650056657
"2013","Nordeste","PI","2210979",0.736977701290327,0.969077996121932,0.888746082953345,0.974472512428869,0.552764283821589
"2015","Nordeste","PI","2210979",0.99045284349728,0.989993778136463,0.979762089235342,0.985479402063311,0.552371846632183
"2013","Nordeste","PI","2211001",0.712605105277079,0.974054518646351,0.80505643899484,0.976699895835575,0.925114110638191
"2015","Nordeste","PI","2211001",0.940608834285841,0.979272343043958,0.951022243255239,0.978796465283066,0.934689321108807
"2013","Nordeste","PI","2211100",0.588876609128337,0.948798267505876,0.630970811282051,0.961783064449019,0.46322652131828
"2015","Nordeste","PI","2211100",0.829041278406907,0.942625646119294,0.843033863073226,0.960800170451666,0.453794516106854
"2015","Nordeste","PI","2211209",0.857777835909526,0.959877697619817,0.890388246248921,0.970831751221166,0.30129730476743
"2013","Nordeste","PI","2211308",0.668399739791338,0.962371843747873,0.718629943497737,0.967476555761141,0.493435432852374
"2015","Nordeste","PI","2211308",0.909509359745381,0.974159010121674,0.927841736542401,0.975674759989019,0.637100826587511
"2013","Nordeste","PI","2211357",0.557643746019339,0.935411111937999,0.62615046227299,0.962601556369169,0.256318675232808
"2015","Nordeste","PI","2211357",0.83821501993171,0.950108580537104,0.844461123596805,0.961920520824261,0.181482861702537
"2013","Nordeste","PI","2211407",0.671800207372122,0.964354140762606,0.766975741911575,0.972306235181204,0.648861073141625
"2015","Nordeste","PI","2211407",0.873860837954652,0.95899494630141,0.891710101225865,0.965769540239012,0.803826741667605
"2013","Nordeste","PI","2211506",0.550189395093863,0.870503177186397,0.685468047500707,0.944498680307865,0.173059272558838
"2015","Nordeste","PI","2211506",0.784091446062796,0.91132972060135,0.849986721755233,0.961991335295113,0.140804241763795
"2013","Nordeste","PI","2211605",0.710274192913693,0.970968979432783,0.817720712663391,0.975592811596121,0.300456081318473
"2015","Nordeste","PI","2211605",0.927557967610299,0.972490621386044,0.963047298252126,0.978829546571722,0.31169103294422
"2013","Nordeste","PI","2211704",0.651901500797459,0.929686636689801,0.750452334593994,0.965449320262032,0.246621993531924
"2015","Nordeste","PI","2211704",0.886945761088027,0.964522565060154,0.943057994484534,0.976124742295418,0.208242151011853
"2013","Nordeste","CE","2300101",0.898484360927735,0.933290892685805,0.963029328754477,0.967920176196255,0.373567758354121
"2015","Nordeste","CE","2300101",0.88774932786387,0.957602765009259,0.916959982726957,0.967268870684846,0.550654294180997
"2013","Nordeste","CE","2300150",0.630637251866929,0.96452720635604,0.702585326052774,0.969203305840614,0.326703890962056
"2015","Nordeste","CE","2300150",0.942144272042992,0.97772813887518,0.930977120166729,0.974839163873509,0.51273776121146
"2013","Nordeste","CE","2300200",0.70275444443505,0.971631779794671,0.785605560598545,0.976455231915575,0.55562832618178
"2015","Nordeste","CE","2300200",0.936837005531908,0.978529053400004,0.950249220655676,0.979178838110243,0.758600961679326
"2013","Nordeste","CE","2300309",0.705298618554089,0.963543127993259,0.731610970147378,0.969103144394297,0.680446185468116
"2015","Nordeste","CE","2300309",0.96384134204452,0.98208109110104,0.958588039900472,0.97993551975953,0.867757844768836
"2015","Nordeste","CE","2300408",0.900476127458267,0.968424375688923,0.938127226429266,0.975511210672097,0.658607431728501
"2013","Nordeste","CE","2300507",0.803811403608047,0.974220159893087,0.882274352646136,0.976418421589936,0.736411949873017
"2015","Nordeste","CE","2300507",0.983971688384307,0.986886713923619,0.971378927144904,0.981806287351414,0.717287218513471
"2013","Nordeste","CE","2300606",0.828361820416655,0.965283766368014,0.825608940889279,0.970790055919292,0.441223680736767
"2015","Nordeste","CE","2300606",0.967914104144681,0.980545173143581,0.966293699075315,0.9794082655582,0.590551626404021
"2013","Nordeste","CE","2300705",0.735099916716998,0.964460658138906,0.797590881116925,0.970901690722803,0.432848393874265
"2015","Nordeste","CE","2300705",0.931683910944133,0.973788192438551,0.92351426381517,0.971812290168022,0.328826095142323
"2013","Nordeste","CE","2300754",0.692516544130244,0.950028681583128,0.746692337047675,0.96370589460712,0.305434188361948
"2013","Nordeste","CE","2300903",0.641816068073861,0.946437682283385,0.721805365263393,0.961601656177693,0.564028180027017
"2015","Nordeste","CE","2300903",0.958921346846477,0.979941695324604,0.96430225036745,0.979191732843039,0.61753745433441
"2013","Nordeste","CE","2301000",0.745544492966633,0.97759324082936,0.831109952092815,0.976370463208842,0.362159379717899
"2013","Nordeste","CE","2301109",0.720800319750386,0.969049131003651,0.780303674231929,0.973864557707959,0.53576196809332
"2015","Nordeste","CE","2301109",0.948901528324488,0.979976723322031,0.958356834313839,0.980098148844139,0.622028955518398
"2013","Nordeste","CE","2301208",0.676227722742632,0.951870525706297,0.726250596617198,0.96493578368453,0.307577268127122
"2015","Nordeste","CE","2301208",0.917140936935946,0.97060513422263,0.927313337700318,0.972684233623634,0.557043585458
"2013","Nordeste","CE","2301257",0.721760621429439,0.952722260922288,0.774375444451136,0.962957316796894,0.54740498460386
"2015","Nordeste","CE","2301257",0.966342960612079,0.980618866063044,0.960381153968895,0.977910289891263,0.395439084007605
"2013","Nordeste","CE","2301307",0.744398968205356,0.976483828584645,0.82164079037541,0.978010892713498,0.820399439226245
"2015","Nordeste","CE","2301307",0.957397027910438,0.98065228464413,0.955279002368363,0.97907419677756,0.759138878817104
"2013","Nordeste","CE","2301406",0.683789284142299,0.966244411613746,0.756318044034056,0.972744772597821,0.857905909791668
"2013","Nordeste","CE","2301505",0.649356744006357,0.931849495220855,0.713382693631896,0.957256015791432,0.318142349953162
"2015","Nordeste","CE","2301505",0.939900910711711,0.97455844495404,0.932161411013446,0.972770985724695,0.261873962815941
"2013","Nordeste","CE","2301604",0.712256304065983,0.964865942872536,0.772306189564219,0.969683774808262,0.797871283836708
"2015","Nordeste","CE","2301604",0.950666413207975,0.979614091947362,0.948280535929551,0.977783004990109,0.808384104527376
"2013","Nordeste","CE","2301703",0.698253447434483,0.938631150648184,0.770339616283297,0.965371250375931,0.297850712448645
"2015","Nordeste","CE","2301703",0.958705488458072,0.980071720211642,0.959466193614326,0.979248817676441,0.468254942736332
"2013","Nordeste","CE","2301802",0.691450751850164,0.970456907845353,0.790078572749741,0.974326143989402,0.233543257364396
"2015","Nordeste","CE","2301802",0.905051482127443,0.963945928136519,0.927717216415046,0.970135816602341,0.439437677236158
"2013","Nordeste","CE","2301851",0.719430628311593,0.957289790453893,0.807960722951495,0.96916163156112,0.41875195712904
"2015","Nordeste","CE","2301851",0.92826707712577,0.973670875744747,0.945055135358577,0.976069794173332,0.416510940867916
"2013","Nordeste","CE","2301901",0.689666238034592,0.966504991887319,0.76848585810579,0.97239161310741,0.459217288284365
"2015","Nordeste","CE","2301901",0.945327296495081,0.976780131978325,0.960536887456622,0.979027674583832,0.445286339956241
"2013","Nordeste","CE","2301950",0.725746401409763,0.954090633870523,0.783201445649039,0.969715388896911,0.44458283256488
"2015","Nordeste","CE","2301950",0.943012616492045,0.976123281598445,0.950710389846416,0.976194368547737,0.38552881536598
"2015","Nordeste","CE","2302008",0.912751184051781,0.969791330671824,0.9245855037684,0.972701945630177,0.340554528493966
"2013","Nordeste","CE","2302057",0.732901405958334,0.963409604819145,0.781558040522685,0.968132282618818,0.45283453721936
"2015","Nordeste","CE","2302057",0.931213637824383,0.970199733758083,0.921500626862256,0.969267550126658,0.555848057668202
"2013","Nordeste","CE","2302107",0.707599208937833,0.965492596313469,0.762921107524916,0.966120305244731,0.359243860716027
"2015","Nordeste","CE","2302107",0.943114816148998,0.977992279488272,0.93026175526503,0.973533982795873,0.358743164216486
"2013","Nordeste","CE","2302206",0.762012684561287,0.981627595681423,0.819276950923547,0.978899923857831,0.592708138196363
"2013","Nordeste","CE","2302305",0.725488536452348,0.957786288315923,0.798252470101696,0.969572756753041,0.634702197626132
"2015","Nordeste","CE","2302305",0.907826269417566,0.966597150253495,0.945571165387231,0.975254745149443,0.676961227272196
"2013","Nordeste","CE","2302404",0.713569345429083,0.963358822949824,0.769809773287636,0.971882587993865,0.562436519364198
"2015","Nordeste","CE","2302404",0.894260548758247,0.966058701056145,0.920126553486263,0.972564994895489,0.593600892626733
"2013","Nordeste","CE","2302503",0.852341926544122,0.978152560238753,0.951122553152721,0.984415129623143,0.520846761034571
"2015","Nordeste","CE","2302503",0.983571720706589,0.986572907423716,0.98468762484229,0.987187419307836,0.819405264543076
"2013","Nordeste","CE","2302602",0.716183340934279,0.966937098643199,0.771002045086986,0.971076691909716,0.790510207497526
"2015","Nordeste","CE","2302602",0.940369106534081,0.975091883976123,0.93264086674493,0.974006277377749,0.515209128437034
"2013","Nordeste","CE","2302701",0.709677495638472,0.943987257245214,0.774589896980839,0.963247914818407,0.596641803414775
"2015","Nordeste","CE","2302701",0.911509946245427,0.968466673731854,0.928798910821845,0.973240847633689,0.623022285661056
"2013","Nordeste","CE","2302800",0.694861448063818,0.969836643425256,0.751192639306285,0.974488236604082,0.527571450413592
"2015","Nordeste","CE","2302800",0.924703352260118,0.976617768660658,0.927091692930679,0.975907190175327,0.513263000253964
"2013","Nordeste","CE","2303105",0.882225669344534,0.976208207899978,0.950590416103636,0.979269431929067,0.796763773182227
"2015","Nordeste","CE","2303105",0.968283077214462,0.982314543023149,0.966588509560096,0.981430747312971,0.781513539626858
"2013","Nordeste","CE","2303204",0.69043517187597,0.961718144565071,0.75989747886521,0.967964785668256,0.403087276976011
"2015","Nordeste","CE","2303204",0.933672776117977,0.972752527784557,0.931320070911878,0.973025258100786,0.456751969673985
"2013","Nordeste","CE","2303303",0.669958457031571,0.962658597072633,0.752430598058455,0.968092144897985,0.587322852107002
"2015","Nordeste","CE","2303303",0.933353939528057,0.972964857251986,0.941105431022136,0.97414468355642,0.718888485307033
"2013","Nordeste","CE","2303402",0.804326042856778,0.969860867144933,0.917054168762326,0.974846134549841,0.690813570304591
"2015","Nordeste","CE","2303402",0.96303483751307,0.979213559705028,0.972551688654038,0.98120668858753,0.595723341021048
"2013","Nordeste","CE","2303501",0.693550104717861,0.970857999261051,0.749400727969968,0.971553800659154,0.348217054534539
"2015","Nordeste","CE","2303501",0.904660026069574,0.965511635106864,0.924248340957989,0.970771839957465,0.315277718564493
"2013","Nordeste","CE","2303600",0.69241513412115,0.928243164900329,0.765145760242762,0.961976374848729,0.658092335585073
"2013","Nordeste","CE","2303659",0.667292743955029,0.939112213154243,0.728390204635901,0.957273881823747,0.810744973628328
"2013","Nordeste","CE","2303709",0.660296567532117,0.952354304314516,0.716754676751673,0.961629437932891,0.183506121700497
"2015","Nordeste","CE","2303709",0.887483684521646,0.960921671474002,0.90603014198616,0.967831154027591,0.206813096285139
"2015","Nordeste","CE","2303808",0.931295805024095,0.975520564526454,0.945432313409177,0.976030249633579,0.719136720278597
"2013","Nordeste","CE","2303907",0.733836013527585,0.961913389918344,0.800450671731949,0.965733477097882,0.62834005894964
"2015","Nordeste","CE","2303907",0.95518652271307,0.979800812946912,0.932195792775509,0.974099782232905,0.420354082130365
"2013","Nordeste","CE","2303931",0.688281554036241,0.89357570280214,0.706509072516309,0.94665013637457,0.759707269935146
"2013","Nordeste","CE","2303956",0.705932181426787,0.972263878835654,0.765040666126993,0.974795529276323,0.32026687530827
"2015","Nordeste","CE","2303956",0.945349410233346,0.978269802360753,0.945606986626716,0.976620415158549,0.304032782741236
"2013","Nordeste","CE","2304004",0.803058858401698,0.978105002536337,0.900542082039717,0.979389044214433,0.687764538512053
"2015","Nordeste","CE","2304004",0.980016855973773,0.985679427663877,0.975434259136127,0.983852120903494,0.851247491482934
"2015","Nordeste","CE","2304103",0.958479229331111,0.981334358724898,0.953714325821418,0.979002273669476,0.555106947390593
"2013","Nordeste","CE","2304202",0.695770983867578,0.967351138709918,0.755508981019034,0.971577214435597,0.589116554259979
"2015","Nordeste","CE","2304202",0.939055561111109,0.978589586507557,0.936500513008375,0.976298558073566,0.615834117997248
"2013","Nordeste","CE","2304236",0.712811159018994,0.947857484936869,0.75926016382853,0.958205132506862,0.505762510844346
"2015","Nordeste","CE","2304236",0.918366677882887,0.972643307967736,0.922903214752413,0.97298980276003,0.835159360514518
"2015","Nordeste","CE","2304251",0.977103046273535,0.985027957900313,0.97753040293202,0.984442752920762,0.916428821901334
"2013","Nordeste","CE","2304277",0.682316117506754,0.978976940468588,0.752301224230367,0.977309581137256,0.607650372202198
"2015","Nordeste","CE","2304277",0.899540554119743,0.96744603666396,0.90065960603418,0.969388132290247,0.394385534488667
"2013","Nordeste","CE","2304285",0.781479075052488,0.977294154839896,0.846269022452798,0.976364543080364,0.832989225228899
"2015","Nordeste","CE","2304285",0.961797313160795,0.981721921989777,0.957607740448298,0.978982351458293,0.869830200881552
"2013","Nordeste","CE","2304301",0.809424911382823,0.961836225018116,0.905146136033895,0.97123915746223,0.678391657427433
"2015","Nordeste","CE","2304301",0.940170202538868,0.973538428027494,0.948225283741745,0.97385434044195,0.649791596475059
"2013","Nordeste","CE","2304350",0.803082675520017,0.97847561516622,0.90876590766363,0.978577264367561,0.805312770914347
"2015","Nordeste","CE","2304350",0.968294173282508,0.981841968594557,0.967605634186389,0.980080732000048,0.897124453735511
"2013","Nordeste","CE","2304400",0.695506218140694,0.974259704600271,0.764373328710235,0.975656259179341,0.474003224541109
"2015","Nordeste","CE","2304400",0.935664465843382,0.979739423327493,0.936672977186749,0.978085847233738,0.652462965754845
"2013","Nordeste","CE","2304459",0.765037827081381,0.972159376972388,0.833923032562883,0.975935846174294,0.686423590389824
"2015","Nordeste","CE","2304459",0.925264951058538,0.970987198501223,0.943272192291148,0.974001289504749,0.785143660200656
"2013","Nordeste","CE","2304509",0.741440151267003,0.973182400670196,0.835956266392247,0.976155609295298,0.26239160567248
"2015","Nordeste","CE","2304509",0.976883584215481,0.984181358355102,0.982368652686172,0.985493805993982,0.361944892629709
"2013","Nordeste","CE","2304608",0.714738252180602,0.96991463983933,0.796309930201192,0.974719941573254,0.453961269823451
"2015","Nordeste","CE","2304608",0.949253563831496,0.976305346397448,0.941783109535481,0.97478593531407,0.496042486074835
"2013","Nordeste","CE","2304707",0.729709823281946,0.948198438718933,0.781652038572314,0.965883834496168,0.602323677333016
"2015","Nordeste","CE","2304707",0.948293031030847,0.977717507275127,0.95059487103977,0.978458075609103,0.672000559520846
"2013","Nordeste","CE","2304806",0.753793929150343,0.979448747612483,0.834158961544703,0.980654254910232,0.638144244493248
"2015","Nordeste","CE","2304806",0.955171183168988,0.980003800634836,0.943299318065175,0.976382799615893,0.758258695865347
"2013","Nordeste","CE","2304905",0.899950148074639,0.982272531488073,0.967998511355129,0.981127470928058,0.765870995694051
"2013","Nordeste","CE","2304954",0.674964223126924,0.955634304577901,0.727602139674849,0.962905200580096,0.412273820686474
"2015","Nordeste","CE","2304954",0.886886085899283,0.963124539228314,0.904843451935923,0.969258395523874,0.482949987913951
"2013","Nordeste","CE","2305001",0.769733695036806,0.968120593548985,0.883166881270388,0.97722719206788,0.551330674850849
"2015","Nordeste","CE","2305001",0.917911190994555,0.969078606089068,0.917795019468903,0.970032622901131,0.52668793304671
"2015","Nordeste","CE","2305100",0.964669151670014,0.977750875072085,0.947018233815158,0.972212443734015,0.326612774801955
"2013","Nordeste","CE","2305209",0.760548699062812,0.964084239722254,0.849597446892962,0.970588486347946,0.468539465551005
"2015","Nordeste","CE","2305209",0.946477601016813,0.978448993091058,0.938971085641335,0.975502444964691,0.399262400836973
"2013","Nordeste","CE","2305233",0.762977572275122,0.978680376697289,0.822824488952339,0.977184607346528,0.695104370032828
"2013","Nordeste","CE","2305308",0.693702387041251,0.966081281724225,0.73965837649443,0.970334873790811,0.622075768653427
