"ano","regiao","uf","municipio","ef_LP5","ef_LP9","ef_MT5","ef_MT9","ef_aband"
"2015","Nordeste","MA","2102200",0.885315266034863,0.832691011945482,0.887847554260703,0.862430075457893,0.416385573450533
"2013","Nordeste","MA","2102325",0.667373611576036,0.823234699009759,0.704882154746408,0.866473719877496,0.458503748064795
"2015","Nordeste","MA","2102325",0.896119720170722,0.833959564389162,0.905846684680664,0.869168827070262,0.521484907079079
"2013","Nordeste","MA","2102358",0.650824539995105,0.847822594368207,0.677639543747042,0.934680317156736,0.333264535922628
"2015","Nordeste","MA","2102358",0.87328011993003,0.853184482661172,0.868395430693611,0.923801263369971,0.384654420911548
"2013","Nordeste","MA","2102408",0.648935613291665,0.779641539162147,0.593265705772364,0.891483642856965,0.857774841353887
"2015","Nordeste","MA","2102408",0.864112055054598,0.792850337484348,0.893094313961032,0.875348768672346,0.74823160122333
"2013","Nordeste","MA","2102507",0.732965484765433,0.840635309580873,0.730971936200938,0.847107038032989,0.188808087029837
"2015","Nordeste","MA","2102507",0.955180296043256,0.856753258142895,0.959406700432642,0.868643617155643,0.201227875461273
"2013","Nordeste","MA","2102556",0.70650714606371,0.887965032301038,0.73559305795758,0.946401200118913,0.205923073365333
"2015","Nordeste","MA","2102556",0.950910361778774,0.907499385746953,0.947778801889785,0.94181991792423,0.326107618881106
"2013","Nordeste","MA","2102606",0.666936738369128,0.846959958446348,0.688611584903441,0.891111244374558,0.313273784134143
"2015","Nordeste","MA","2102606",0.899497056527159,0.850007006879642,0.906561125391739,0.896090371174902,0.338696436792408
"2013","Nordeste","MA","2102705",0.674706878079177,0.854140005819418,0.712274109175643,0.90887242492451,0.218733745381408
"2015","Nordeste","MA","2102705",0.963610972553187,0.919907338419921,0.947637848132826,0.906065059796416,0.23793341202098
"2013","Nordeste","MA","2102754",0.657151535152418,0.844941600902756,0.685956107557443,0.885548905679775,0.237118672755273
"2015","Nordeste","MA","2102754",0.937223673248073,0.875517172350654,0.916871885301725,0.893912519016762,0.370351481260229
"2013","Nordeste","MA","2102804",0.756390376134793,0.85724672099756,0.810750322522786,0.893616372994797,0.245385632710659
"2015","Nordeste","MA","2102804",0.956834396955476,0.880194264510836,0.947895964397813,0.897763567885117,0.361427137199145
"2013","Nordeste","MA","2103000",0.800495247755291,0.875534023618055,0.825473223940473,0.892811589048709,0.601978081462808
"2015","Nordeste","MA","2103000",0.976941595292687,0.906630238034309,0.974300075956063,0.910428742090132,0.606760187207584
"2013","Nordeste","MA","2103109",0.698824619846455,0.844135150340894,0.72433722834251,0.865366802571052,0.369616493845517
"2015","Nordeste","MA","2103109",0.951650557924032,0.893770257824347,0.941400268356684,0.886325332532263,0.47074928882625
"2013","Nordeste","MA","2103158",0.633870112428485,0.849174015769296,0.639620185576218,0.870543973525635,0.534402075223828
"2013","Nordeste","MA","2103208",0.693327640574592,0.847204108065215,0.707617856457195,0.893414871649264,0.508162763201793
"2015","Nordeste","MA","2103208",0.938889343119959,0.867201982524636,0.934547149685175,0.906213772758138,0.564190553147682
"2013","Nordeste","MA","2103257",0.712156117866894,0.865484322035203,0.727858252311257,0.903926929981941,0.368377483260826
"2015","Nordeste","MA","2103257",0.905365917360969,0.866030550397435,0.902278535214074,0.906361488583655,0.374327237354942
"2013","Nordeste","MA","2103307",0.675212701209703,0.838602105256094,0.70362078358114,0.89558684138503,0.210968654601022
"2015","Nordeste","MA","2103307",0.908517294304714,0.849003471278239,0.910333084609394,0.900096647565025,0.206037477680417
"2013","Nordeste","MA","2103406",0.676455527035526,0.866042030172028,0.693609123487335,0.911883778306139,0.431961602762763
"2015","Nordeste","MA","2103406",0.911246694351119,0.86716344771771,0.892145805482058,0.898194870944757,0.408161647668014
"2013","Nordeste","MA","2103505",0.658981643205147,0.834567385755201,0.70262411984766,0.915108408683319,0.288061419177956
"2015","Nordeste","MA","2103505",0.825466426273035,0.835209611414345,0.839297022151266,0.917220365225088,0.839203963929913
"2013","Nordeste","MA","2103554",0.618858329591714,0.843715314873135,0.619007286826201,0.862603534738699,0.222449004706897
"2015","Nordeste","MA","2103554",0.95702848239161,0.857424762199151,0.946721389894616,0.868213124106041,0.243481949704275
"2013","Nordeste","MA","2103604",0.708165337294698,0.863916503441933,0.718329012200267,0.929259372038795,0.267131825481387
"2015","Nordeste","MA","2103604",0.949937390661,0.882722197448584,0.947728013934169,0.928238781926524,0.668955235941999
"2013","Nordeste","MA","2103703",0.773395301135833,0.871480629510291,0.817339246112761,0.890574789485563,0.460784559409189
"2015","Nordeste","MA","2103703",0.959718107248919,0.900145156723782,0.947564984469664,0.89716366004044,0.382367881572843
"2015","Nordeste","MA","2103752",0.926940923559688,0.900334649424775,0.897586395391134,0.919072301169846,0.20991044444373
"2013","Nordeste","MA","2103901",0.651152283720391,0.812483707747172,0.725243174567475,0.864643612702799,0.177738453005982
"2015","Nordeste","MA","2103901",0.83306561877754,0.808833966043065,0.846432478144418,0.865657176699707,0.457097636251736
"2013","Nordeste","MA","2104008",0.618426892704087,0.841017418769457,0.651049224135695,0.873426147472475,0.358864606288353
"2015","Nordeste","MA","2104008",0.928086354635647,0.860711295475205,0.915130141698288,0.88000550551112,0.287373085147035
"2013","Nordeste","MA","2104057",0.75681337572546,0.889159394463103,0.757560718509249,0.935801028152988,0.425019792677964
"2015","Nordeste","MA","2104057",0.959208559418524,0.90199371036539,0.957050006029437,0.932477137604024,0.527374533716012
"2013","Nordeste","MA","2104073",0.642967483997436,0.850215874286336,0.69290841380197,0.904879860850627,0.550885390463927
"2015","Nordeste","MA","2104073",0.951012073107236,0.878174281758979,0.948312125348607,0.894044591379321,0.505052551307414
"2013","Nordeste","MA","2104081",0.624403354792321,0.804490183432933,0.62970040971211,0.863897589927413,0.260518836661843
"2015","Nordeste","MA","2104081",0.950062537769331,0.864397402393832,0.941866604990597,0.88638791068763,0.328472987015344
"2013","Nordeste","MA","2104099",0.698973558408036,0.866830996284384,0.753306976353322,0.903062437171696,0.602784422153758
"2013","Nordeste","MA","2104107",0.743862072034575,0.868938325154295,0.806077088948304,0.893623889897395,0.41593794423871
"2015","Nordeste","MA","2104107",0.966739312707875,0.917037606782561,0.966855087672452,0.901833392243079,0.337950750274758
"2013","Nordeste","MA","2104206",0.668967680366,0.867633813162004,0.681847406447779,0.912839516173892,0.217715730485837
"2015","Nordeste","MA","2104206",0.943211348199353,0.878582954046003,0.945365181115807,0.919538095236319,0.288323668019348
"2015","Nordeste","MA","2104404",0.888357985893476,0.88267432426843,0.867185268813823,0.955620841595159,0.070633633531709
"2013","Nordeste","MA","2104602",0.569470365987598,0.827156429739979,0.590109604788091,0.889843677770573,0.199952773381082
"2015","Nordeste","MA","2104602",0.817470275254786,0.811385215865211,0.841518919907903,0.881036397160123,0.291700488128502
"2013","Nordeste","MA","2104628",0.674287943046612,0.864740179383376,0.721020034193105,0.904939157089084,0.351153973672765
"2015","Nordeste","MA","2104628",0.963226197256391,0.900062064748191,0.953071866950468,0.92008309054595,0.445603469692147
"2013","Nordeste","MA","2104677",0.617668674273796,0.838560443151108,0.630223433188891,0.876934501024752,0.436499746310321
"2013","Nordeste","MA","2104701",0.674924778339635,0.913882815269996,0.72528493813652,0.934813328830565,0.328914231155208
"2015","Nordeste","MA","2104701",0.942657797921461,0.900079069592449,0.90376682332462,0.896711903238602,0.267146034486363
"2013","Nordeste","MA","2104800",0.702443600622285,0.833899878762691,0.733513134288111,0.89020836525511,0.303792199204532
"2015","Nordeste","MA","2104800",0.898786282506443,0.854277619082295,0.903555176996235,0.900745415566516,0.3377369675796
"2013","Nordeste","MA","2104909",0.680788264879498,0.865672873427768,0.698201737107471,0.89617698897946,0.729293755630493
"2015","Nordeste","MA","2104909",0.920416892546922,0.85572694252682,0.887331937392541,0.889973657676511,0.335154225944729
"2013","Nordeste","MA","2105005",0.710802244507689,0.822429941609944,0.739624134043252,0.882524143044693,0.625247292609656
"2015","Nordeste","MA","2105005",0.947069940890191,0.848869815789308,0.94378978069551,0.888316143140171,0.464709323932626
"2013","Nordeste","MA","2105104",0.661628004542582,0.841922153197123,0.682716890026245,0.903706726770166,0.544439369468621
"2013","Nordeste","MA","2105153",0.610429352095482,0.816765280435305,0.616653665436446,0.846699768263474,0.278073888049303
"2015","Nordeste","MA","2105153",0.891604832371531,0.824232692813987,0.89001460396793,0.850509102681871,0.343665573141348
"2013","Nordeste","MA","2105203",0.692219750855801,0.865780175984205,0.723925710549864,0.868520490578782,0.358922167291179
"2015","Nordeste","MA","2105203",0.892020558075744,0.83679988930768,0.912940423026045,0.885604757715051,0.331876373705641
"2013","Nordeste","MA","2105302",0.781549323359107,0.916581169627504,0.819960696013689,0.956138655592538,0.507903849404689
"2015","Nordeste","MA","2105302",0.967828747555546,0.942415562042646,0.965948776779821,0.965942713156786,0.586078325144983
"2013","Nordeste","MA","2105401",0.66355336935368,0.82038661485791,0.676872955866745,0.886497566455829,0.457867089471594
"2015","Nordeste","MA","2105401",0.919771788029347,0.841124731327078,0.922812988549448,0.892635088374495,0.570132683719299
"2013","Nordeste","MA","2105427",0.724537034902078,0.87313468541962,0.755512462406899,0.893403653615099,0.286133022370117
"2015","Nordeste","MA","2105427",0.933397548184336,0.888961128049776,0.935136175399253,0.898048212222329,0.224653738899152
"2015","Nordeste","MA","2105450",0.838197074656011,0.835244043328778,0.85813346652407,0.931032489740167,0.216192705264993
"2013","Nordeste","MA","2105476",0.730724542075708,0.785984421309429,0.752814354231955,0.879663587904382,0.518743801647398
"2015","Nordeste","MA","2105476",0.949178003716323,0.842472870528915,0.964080586548038,0.888836051218088,0.898642086228598
"2013","Nordeste","MA","2105500",0.659106940986333,0.879271389881104,0.698481684202051,0.911591006487793,0.0503654637553943
"2015","Nordeste","MA","2105500",0.971083373655142,0.906831530169318,0.964725919733549,0.897163713011353,0.253656039857488
"2013","Nordeste","MA","2105609",0.617637963476721,0.798082385227258,0.643676862537833,0.883964886962248,0.374309641650776
"2013","Nordeste","MA","2105658",0.73635291020173,0.881745825434665,0.767095025614891,0.906597799266996,0.401147630481726
"2013","Nordeste","MA","2105708",0.56009649911246,0.823628374604749,0.56670512504216,0.895147167102116,0.333294454540674
"2015","Nordeste","MA","2105708",0.894328754508212,0.851613955278289,0.897189144553016,0.893590386274214,0.378763564567661
"2013","Nordeste","MA","2105807",0.687607517905787,0.835754519014927,0.665182560577221,0.907035722038354,0.626144159409295
"2013","Nordeste","MA","2105906",0.635205232395133,0.752147380434663,0.640248085343096,0.872025611350665,0.407471177015338
"2013","Nordeste","MA","2105922",0.789347527284182,0.861915942007299,0.918113322729873,0.856166630702199,0.470799936230234
"2015","Nordeste","MA","2105922",0.945808856056407,0.893990101038502,0.951118271349638,0.9426170536344,0.780795218291444
"2013","Nordeste","MA","2105948",0.798599934193951,0.882382292014398,0.845161680696807,0.915108965200171,0.340326848895299
"2015","Nordeste","MA","2105948",0.969599047518248,0.875501229854666,0.970362547199356,0.89784432662951,0.576932670876845
"2013","Nordeste","MA","2105963",0.666514517519965,0.826428571448417,0.702576754373808,0.872330306031662,0.240982693216538
"2015","Nordeste","MA","2105963",0.904290001455363,0.838228993163133,0.932756858016663,0.88309901324136,0.372864244044675
"2013","Nordeste","MA","2105989",0.73246767306172,0.855724604429167,0.78393465090949,0.928014059060691,0.762714011143495
"2015","Nordeste","MA","2105989",0.93927971714189,0.868311026529374,0.946234177128388,0.891532409641874,0.809560449870215
"2013","Nordeste","MA","2106003",0.706972725059053,0.864619601131094,0.724007460441513,0.919865936333935,0.335395184678985
"2015","Nordeste","MA","2106003",0.893286883726574,0.84416663380209,0.884667253810602,0.895268207033949,0.385039002499911
"2013","Nordeste","MA","2106102",0.756574541254285,0.854239827148478,0.801324178490832,0.908775766667869,0.737226757927472
"2015","Nordeste","MA","2106102",0.966096042027982,0.881789631202068,0.958424626025075,0.899982855928967,0.66873844573699
"2015","Nordeste","MA","2106201",0.963375113475658,0.858639041153687,0.958245940890802,0.878239283387233,0.393552673606069
"2013","Nordeste","MA","2106300",0.67609729711354,0.833867959329605,0.68039415739783,0.861593467655053,0.359807297240641
"2015","Nordeste","MA","2106300",0.843748744991897,0.803765631730928,0.851857744514076,0.857910576281285,0.505571824702497
"2013","Nordeste","MA","2106326",0.606727445807731,0.820217209369984,0.614486684436677,0.866036078539611,0.386184627556529
"2015","Nordeste","MA","2106326",0.89573197220658,0.837051482347922,0.910950448098726,0.885428825117891,0.302869257105428
"2013","Nordeste","MA","2106375",0.779790301552106,0.890846409668764,0.800618099356808,0.875138533578204,0.347406418628896
"2013","Nordeste","MA","2106409",0.636284427194854,0.815475056935952,0.645884170872336,0.884643466890094,0.464544254729736
"2013","Nordeste","MA","2106508",0.75435546634762,0.777500587106121,0.767954943063189,0.886917197567054,0.491685906735785
"2015","Nordeste","MA","2106508",0.950026296547064,0.842623759134191,0.951387785722066,0.885021378795536,0.524788410118834
"2013","Nordeste","MA","2106607",0.646839083704112,0.824038702596119,0.668996383691435,0.863216845067392,0.273399065359772
"2015","Nordeste","MA","2106607",0.920629365297016,0.854050204520944,0.914866640315883,0.87922246412352,0.263391514693383
"2013","Nordeste","MA","2106631",0.757031347659919,0.838868588998389,0.772612092566305,0.868446059501525,0.448977531745637
"2015","Nordeste","MA","2106631",0.961159919192356,0.876023884049756,0.941865758372444,0.889587771541992,0.321739715929561
"2013","Nordeste","MA","2106672",0.595135501626505,0.826327459446952,0.591092228366549,0.92774624448405,0.622921885559489
"2015","Nordeste","MA","2106672",0.783217932354217,0.790916404617152,0.817810792179185,0.915621764019436,0.525498355111377
"2013","Nordeste","MA","2106706",0.607701538628186,0.800237066569588,0.61754800104556,0.894220717374116,0.691412081309057
"2015","Nordeste","MA","2106706",0.923050486871138,0.830415884406652,0.930330132812548,0.892978822451752,0.365387736233615
"2013","Nordeste","MA","2106755",0.83649869695567,0.880061218542638,0.855147448694716,0.922632170131674,0.730512206820658
"2015","Nordeste","MA","2106755",0.977781578337823,0.899199279975028,0.974470550623445,0.919223989266911,0.850980066996435
"2015","Nordeste","MA","2106904",0.884762513156358,0.829168295887336,0.895038873401781,0.879286140697672,0.55524721739793
"2015","Nordeste","MA","2107001",0.956061831447698,0.88235405999614,0.950903111609034,0.898098416665333,0.436211545755865
"2013","Nordeste","MA","2107100",0.671062006013787,0.794697808369461,0.678912438290814,0.884265548873229,0.493977118669791
"2013","Nordeste","MA","2107258",0.740160676718861,0.882958923158066,0.824082709454961,0.930021789387284,0.371665243096606
"2015","Nordeste","MA","2107258",0.950589863438199,0.927864538143487,0.947414403590323,0.95476728595683,0.503329158679191
"2015","Nordeste","MA","2107407",0.973160329586038,0.882441002286207,0.967387144582282,0.879391173564616,0.613135065061973
"2013","Nordeste","MA","2107456",0.676657984700528,0.835893634409044,0.681921571432552,0.877652985645996,0.46664827695435
"2015","Nordeste","MA","2107456",0.946820829137576,0.851742950380979,0.933051068486858,0.881390009836476,0.495171513945394
"2015","Nordeste","MA","2107506",0.955341388024595,0.920562090605925,0.948003650475502,0.945656358523888,0.921980560122152
"2013","Nordeste","MA","2107605",0.661675040532721,0.803164808199832,0.668267482662022,0.874490357771326,0.555010704273731
"2015","Nordeste","MA","2107605",0.939244972981761,0.836271038947893,0.946644670778397,0.889761431800632,0.388925116843796
"2013","Nordeste","MA","2107704",0.710495112898386,0.857877805516395,0.755147031110867,0.916955943992487,0.330572789464091
"2015","Nordeste","MA","2107704",0.899106725348188,0.88097585748112,0.910308024938411,0.956602803936173,0.325470342784202
"2013","Nordeste","MA","2107803",0.630782135304598,0.849501907706694,0.651820887406625,0.871823314432452,0.257280025559746
"2015","Nordeste","MA","2107803",0.953508182643867,0.885244410893006,0.939541397957401,0.883297140548182,0.274900926107301
"2013","Nordeste","MA","2108009",0.718794236040896,0.866122023059419,0.748793475398575,0.921712331392275,0.413127877373758
"2015","Nordeste","MA","2108009",0.903222353490029,0.839406518064057,0.931846320623448,0.900916441890119,0.662982598771682
"2013","Nordeste","MA","2108058",0.631141425901162,0.801566167490578,0.647197111986392,0.881350593592526,0.419924229243308
"2015","Nordeste","MA","2108058",0.873967050552152,0.828075647680287,0.866321051986664,0.885395204066914,0.439470950956518
"2013","Nordeste","MA","2108108",0.636197559135791,0.824049877397382,0.646697657017615,0.866445971883189,0.258414400723226
"2015","Nordeste","MA","2108108",0.84498565586899,0.817979390369391,0.853475184108085,0.860612681439676,0.247085454131768
"2013","Nordeste","MA","2108207",0.726900376223034,0.873474587570059,0.743348983720795,0.922657461696604,0.391270287611913
"2015","Nordeste","MA","2108207",0.933471849530341,0.884284635169858,0.931105496117148,0.92744039748063,0.334019383195309
"2013","Nordeste","MA","2108256",0.608590035770177,0.82227133016171,0.617742378340051,0.86047399979054,0.505457333391822
"2015","Nordeste","MA","2108256",0.917847148721851,0.830600374879438,0.901051200531526,0.866892542844427,0.598125599558432
"2013","Nordeste","MA","2108306",0.647615551334271,0.833712080429455,0.656259821240708,0.873952068917225,0.257330890070209
"2015","Nordeste","MA","2108405",0.902147444786572,0.822478438327113,0.910943299931025,0.872119856512208,0.715166371246815
"2013","Nordeste","MA","2108454",0.630782593872972,0.800013195248985,0.643307190511164,0.900567632300835,0.34547051973355
"2015","Nordeste","MA","2108504",0.940386961593113,0.849279064732673,0.943140471057276,0.883753893992412,0.394582660607444
"2013","Nordeste","MA","2108603",0.719450757276155,0.86940548531317,0.743548419056951,0.906744183319328,0.399709114319798
"2015","Nordeste","MA","2108603",0.951205300394451,0.895500692823768,0.942439216802517,0.917501300359406,0.394586572603397
"2013","Nordeste","MA","2108702",0.576562994736827,0.8288845184523,0.568139521669274,0.867641930356588,0.25053994461404
"2015","Nordeste","MA","2108702",0.882882036946933,0.829506271215853,0.869395755537207,0.875397086109702,0.118255391555753
"2013","Nordeste","MA","2108801",0.58229111483616,0.816644541658138,0.587297353385657,0.876822542393974,0.3171694404261
"2015","Nordeste","MA","2108801",0.879898689881287,0.846290525166752,0.883896623430997,0.885957049933183,0.49624776802759
"2013","Nordeste","MA","2108900",0.687183243979219,0.843390223598171,0.726134703736202,0.887621571728658,0.287181628050185
"2015","Nordeste","MA","2108900",0.826232296435086,0.836201525988084,0.861533962721568,0.89558779639962,0.316158846012346
"2013","Nordeste","MA","2109007",0.798563363284464,0.903912555913283,0.837700958958596,0.930220893300885,0.362759459207316
"2013","Nordeste","MA","2109056",0.675460292188116,0.896363289327179,0.719886145712067,0.90882173075633,0.600750871197519
"2015","Nordeste","MA","2109056",0.98231282156292,0.966069502341163,0.988411149383182,0.91002675452249,0.488050303441561
"2013","Nordeste","MA","2109106",0.582759366433342,0.859187939803231,0.615148263520105,0.910743708388044,0.220325241233741
"2015","Nordeste","MA","2109106",0.873998835990874,0.875338611956183,0.8604371658755,0.912232679420535,0.162179148232588
"2013","Nordeste","MA","2109205",0.681906074802481,0.855004425733562,0.700758099693381,0.8997846585052,0.736828131913736
"2015","Nordeste","MA","2109205",0.956844120729226,0.883203041836103,0.947083718292013,0.902047205273984,0.709986838839001
"2013","Nordeste","MA","2109239",0.664228527620486,0.858663548867346,0.702867068096178,0.875913581241372,0.0758906142343549
"2015","Nordeste","MA","2109239",0.935037766139092,0.896716420370116,0.886265756475791,0.906983746894137,0.0656161407487612
"2013","Nordeste","MA","2109304",0.623747676854006,0.803454816332872,0.641224261333396,0.879801435744299,0.690439127327951
"2015","Nordeste","MA","2109403",0.93560829247787,0.79562906151549,0.942795859176092,0.866449996990828,0.580396798117447
"2013","Nordeste","MA","2109452",0.649676563221243,0.877728849339745,0.687060840109143,0.91790213853666,0.254520450566804
"2015","Nordeste","MA","2109452",0.922174622010645,0.907997648128809,0.90689722470979,0.930910621648958,0.383054534651626
"2013","Nordeste","MA","2109502",0.674877400236551,0.864422295053187,0.706343411266861,0.921464325463266,0.558182319014635
"2015","Nordeste","MA","2109502",0.952606755369537,0.892996099035611,0.950263581327187,0.93024759887439,0.343283624641073
"2013","Nordeste","MA","2109551",0.673114412407236,0.850357296038168,0.701229469501922,0.931309698036624,0.594113135921307
"2015","Nordeste","MA","2109551",0.937588687383661,0.893364675894799,0.92810477107156,0.941742291657339,0.625552829660949
"2015","Nordeste","MA","2109601",0.945435297598835,0.878918213027244,0.942242785685961,0.920176395551225,0.644186934447232
"2013","Nordeste","MA","2109700",0.653655761299936,0.80817933229025,0.662808625388076,0.908756129944328,0.305701356847056
"2015","Nordeste","MA","2109700",0.927375400322468,0.848238496968321,0.920876363314058,0.906253701731506,0.304625475273364
"2013","Nordeste","MA","2109759",0.563987298112576,0.848465334160731,0.59634114788205,0.884708318714866,0.567842601650101
"2013","Nordeste","MA","2109809",0.676272527295649,0.817633765748127,0.706455304345644,0.875733843178942,0.238052046051246
"2013","Nordeste","MA","2109908",0.740859170647573,0.8754074281402,0.75928405857254,0.912303976971463,0.666546373777342
"2015","Nordeste","MA","2109908",0.941861967122378,0.875446747859767,0.938477037235936,0.915981904025543,0.354791078406164
"2013","Nordeste","MA","2110005",0.608820050358194,0.813948133824848,0.64826263725946,0.872611278018153,0.187362951368492
"2015","Nordeste","MA","2110005",0.901691150647315,0.838838205586771,0.92723818463889,0.87946720231798,0.399916282754808
"2013","Nordeste","MA","2110039",0.71855833766771,0.85430880377674,0.745904455676966,0.890595466586486,0.503528153523883
"2015","Nordeste","MA","2110039",0.933579947322251,0.846827335132801,0.936087900288251,0.896697437057624,0.404598446415391
"2013","Nordeste","MA","2110203",0.766976598742893,0.822292121848684,0.786020043777967,0.887545143084753,0.599984375945949
"2015","Nordeste","MA","2110203",0.934772217305549,0.87048706166481,0.927877338137531,0.893099819785151,0.379382642010539
"2013","Nordeste","MA","2110278",0.750336697633176,0.769723190982421,0.767488014491431,0.871397528174719,0.38483948889132
"2015","Nordeste","MA","2110278",0.826090405933906,0.800547032265649,0.837503494601288,0.876372085335566,0.42559235702611
"2013","Nordeste","MA","2110302",0.692318170966055,0.849750542330128,0.729851158689329,0.886859036683861,0.622036122779146
"2015","Nordeste","MA","2110302",0.966764391968824,0.883853399718734,0.959038383272597,0.884901561516305,0.674957201934181
"2013","Nordeste","MA","2110401",0.608876644902845,0.779093604597832,0.611451757902137,0.881120216107252,0.246286812157266
"2015","Nordeste","MA","2110401",0.885907164313893,0.825452255336587,0.890294382444454,0.876632675723061,0.680425100100983
"2013","Nordeste","MA","2110609",0.678957628651673,0.832350932197307,0.73383851663751,0.892791445902019,0.62641600453488
"2015","Nordeste","MA","2110609",0.936889508247401,0.854900464793926,0.938078315641457,0.906191356197308,0.900543092122296
"2015","Nordeste","MA","2110658",0.932618360693553,0.895376324377461,0.922352181067083,0.914555285013823,0.306838828867961
"2013","Nordeste","MA","2110708",0.742460846463284,0.85177604812927,0.783218210265581,0.904194187854519,0.620927307207372
"2015","Nordeste","MA","2110708",0.953391721578664,0.875481361033106,0.958536122646325,0.900762809605967,0.670848121063477
"2013","Nordeste","MA","2110807",0.664862033615467,0.826926566835719,0.722252264911922,0.89485097832254,0.619585790011295
"2015","Nordeste","MA","2110807",0.8973028546889,0.816928254579027,0.938984403824954,0.893849786048999,0.271172632166423
"2015","Nordeste","MA","2110856",0.963759186348531,0.912792703988608,0.968015840378302,0.919882058956367,0.737639479981652
"2013","Nordeste","MA","2110906",0.622074448281332,0.82999913433583,0.639118082076902,0.86562872775531,0.696712004352301
"2013","Nordeste","MA","2111003",0.655504968033003,0.793240770294035,0.683178477959264,0.877797427342501,0.401966043951825
"2015","Nordeste","MA","2111003",0.883743903735605,0.809489902672342,0.909438154467346,0.87255445883797,0.549543207863578
"2013","Nordeste","MA","2111052",0.698204941175706,0.85565975654581,0.738378016866908,0.873794182661185,0.183830008972792
"2015","Nordeste","MA","2111078",0.946411677813271,0.858404137269905,0.940846766858132,0.891759989126187,0.650814123505977
"2013","Nordeste","MA","2111102",0.70214874095352,0.891008175340216,0.757355075361034,0.90164750008402,0.331065534381113
"2013","Nordeste","MA","2111201",0.685433951975267,0.891574799119726,0.709620255780813,0.926100829612439,0.583170045763053
"2015","Nordeste","MA","2111201",0.942092961845846,0.924730064207828,0.926686373996898,0.951796804333265,0.32860897077834
"2013","Nordeste","MA","2111250",0.639047574471524,0.820423386135919,0.648190867930207,0.905961639624146,0.276154970218763
"2015","Nordeste","MA","2111250",0.849585288804726,0.850536648694087,0.842955716080252,0.916008898399598,0.32009791882091
"2013","Nordeste","MA","2111300",0.707238621793395,0.907595753882849,0.737717948687419,0.957679266434017,0.391565912001271
"2015","Nordeste","MA","2111300",0.927469566973455,0.9204103520952,0.919591341938471,0.964390730920464,0.397499550853866
"2015","Nordeste","MA","2111409",0.940648549828854,0.84098408774829,0.938111971501224,0.878327974968393,0.527294273571942
"2013","Nordeste","MA","2111508",0.691330126254632,0.841301804856025,0.705557586819769,0.913117386115922,0.270825208627842
"2015","Nordeste","MA","2111508",0.883196249523805,0.842460337886171,0.885064865947607,0.901553589238717,0.302445193782669
"2013","Nordeste","MA","2111573",0.725921306957198,0.856810645198419,0.760079044048932,0.902799646903979,0.425276836953979
"2015","Nordeste","MA","2111573",0.943569820666677,0.890096429800846,0.917277075966247,0.920188778388853,0.53246610769763
"2013","Nordeste","MA","2111607",0.77918039871584,0.862214566043595,0.824198918779138,0.91647652202446,0.298007335799948
"2015","Nordeste","MA","2111607",0.962857358479575,0.887221780547707,0.962974455990621,0.912266626099201,0.536102667839075
"2013","Nordeste","MA","2111631",0.719681064868294,0.832688687760183,0.75485844123822,0.866562316720839,0.343394262308399
"2013","Nordeste","MA","2111706",0.559665791131894,0.782428241349846,0.533143793332784,0.874925004130499,0.13684459889579
"2015","Nordeste","MA","2111706",0.881257320444694,0.819417562034672,0.890104287427909,0.885897265738912,0.442856102989679
"2015","Nordeste","MA","2111722",0.883130540160917,0.833111152637753,0.845960172636101,0.856695702038211,0.0467578781632422
"2013","Nordeste","MA","2111748",0.66081540524294,0.843837697852259,0.682351821782452,0.878311358623107,0.522612381853272
"2013","Nordeste","MA","2111763",0.647502082591593,0.871653942127475,0.700661442421108,0.921331830490891,0.125208490160865
"2015","Nordeste","MA","2111763",0.8773748966309,0.877120004010642,0.879733432347839,0.959689609827861,0.179059690007771
"2013","Nordeste","MA","2111789",0.654443468685802,0.831713874115742,0.656946158655225,0.890639923978563,0.267693601245086
"2015","Nordeste","MA","2111789",0.863510199233942,0.848535830850991,0.849889021431563,0.907461669895328,0.237806079231289
"2013","Nordeste","MA","2111805",0.639650738381681,0.839245865146599,0.666966738823922,0.896038158600974,0.200965668032992
"2015","Nordeste","MA","2111805",0.933960600016227,0.871355712762807,0.922928877842402,0.890523290644467,0.343069858584243
"2015","Nordeste","MA","2111904",0.916924165673185,0.879600985913587,0.908739631770346,0.925527311234902,0.439373687500435
"2013","Nordeste","MA","2111953",0.730077163809714,0.877691917205559,0.732873873526477,0.883346601236599,0.225886562628768
"2013","Nordeste","MA","2112001",0.648390565944924,0.86346957301525,0.670502415927169,0.902945694120606,0.386259843682397
"2015","Nordeste","MA","2112001",0.911011845575728,0.877592856419083,0.899467732132654,0.912951042389293,0.369633763304129
"2013","Nordeste","MA","2112209",0.71327203883533,0.878088063722432,0.745296365371785,0.917669183545657,0.319267144839196
"2015","Nordeste","MA","2112209",0.954884632333086,0.899784560827604,0.951946989663811,0.908213184070347,0.398340825551734
"2013","Nordeste","MA","2112233",0.789605820167746,0.908062810550422,0.82044935022147,0.917026853028759,0.344036352240925
"2015","Nordeste","MA","2112233",0.967795448905506,0.898767276249396,0.967398495896053,0.916808184833341,0.378009426657828
"2013","Nordeste","MA","2112274",0.684352440636357,0.810792299345201,0.69449936940251,0.86812823181398,0.419947490426337
"2015","Nordeste","MA","2112274",0.889468280469195,0.804755333511136,0.910722727805001,0.861073016928947,0.226394287230361
